,flux,lambda_obs,lambda_rest
57904,0.67669046,9555.485055927735,9587.412
57905,0.67669046,9555.647598772543,9587.575
57906,0.67700654,9555.804301754664,9587.732
57907,0.67441905,9555.966844599472,9587.8955
57908,0.67441905,9556.124520892043,9588.054
57909,0.67441905,9556.282197184612,9588.212
57910,0.67441905,9556.44474002942,9588.375
57911,0.6767606,9556.60241632199,9588.533
57912,0.6767606,9556.75911930411,9588.69
57913,0.6723036,9556.92166214892,9588.854
57914,0.6723036,9557.079338441488,9589.012
57915,0.67217237,9557.241881286298,9589.175
57916,0.67215216,9557.399557578867,9589.333
57917,0.67215216,9557.557233871436,9589.491
57918,0.66980857,9557.719776716245,9589.654
57919,0.66980857,9557.876479698365,9589.812
57920,0.67034286,9558.034155990934,9589.97
57921,0.6706991,9558.196698835744,9590.133
57922,0.6706991,9558.354375128312,9590.291
57923,0.6706991,9558.516917973122,9590.454
57924,0.6706991,9558.67459426569,9590.612
57925,0.6686573,9558.83227055826,9590.7705
57926,0.6686573,9558.99481340307,9590.934
57927,0.66647106,9559.152489695638,9591.092
57928,0.66647106,9559.30919267776,9591.249
57929,0.6673563,9559.471735522568,9591.412
57930,0.6663796,9559.629411815136,9591.57
57931,0.6663796,9559.791954659946,9591.733
57932,0.67121446,9559.949630952515,9591.892
57933,0.67121446,9560.107307245084,9592.05
57934,0.67171955,9560.269850089893,9592.213
57935,0.6728348,9560.427526382462,9592.371
57936,0.6728348,9560.590069227272,9592.534
57937,0.6728348,9560.74774551984,9592.692
57938,0.6728348,9560.90542181241,9592.851
57939,0.6709295,9561.067964657219,9593.014
57940,0.6709295,9561.225640949788,9593.172
57941,0.67592335,9561.38234393191,9593.329
57942,0.67592335,9561.544886776717,9593.492
57943,0.6754328,9561.702563069286,9593.65
57944,0.6747193,9561.865105914096,9593.813
57945,0.67668307,9562.022782206664,9593.972
57946,0.679477,9562.180458499233,9594.13
57947,0.680664,9562.343001344043,9594.293
57948,0.67963207,9562.500677636612,9594.451
57949,0.67963207,9562.65835392918,9594.609
57950,0.67963207,9562.82089677399,9594.772
57951,0.67963207,9562.978573066559,9594.931
57952,0.6833734,9563.141115911369,9595.094
57953,0.6833734,9563.298792203937,9595.252
57954,0.6853875,9563.456468496506,9595.41
57955,0.6853416,9563.619011341316,9595.573
57956,0.6853416,9563.776687633885,9595.731
57957,0.6870571,9563.934363926453,9595.89
57958,0.6870571,9564.096906771263,9596.053
57959,0.6876002,9564.254583063832,9596.211
57960,0.68367213,9564.41712590864,9596.374
57961,0.68453,9564.57480220121,9596.532
57962,0.6818826,9564.73247849378,9596.69
57963,0.6818826,9564.895021338587,9596.854
57964,0.6818826,9565.052697631156,9597.012
57965,0.6818826,9565.215240475965,9597.175
57966,0.6849292,9565.372916768534,9597.333
57967,0.6849292,9565.530593061103,9597.491
57968,0.6836577,9565.693135905913,9597.654
57969,0.6846322,9565.850812198481,9597.8125
57970,0.6846322,9566.00848849105,9597.971
57971,0.6844298,9566.17103133586,9598.134
57972,0.6844298,9566.328707628429,9598.292
57973,0.6802874,9566.491250473238,9598.455
57974,0.6802874,9566.648926765807,9598.613
57975,0.6773193,9566.806603058376,9598.771
57976,0.6738086,9566.969145903186,9598.935
57977,0.6738086,9567.126822195754,9599.093
57978,0.6738086,9567.284498488323,9599.251
57979,0.6738086,9567.447041333133,9599.414
57980,0.6646707,9567.604717625702,9599.572
57981,0.6646707,9567.76726047051,9599.735
57982,0.66361004,9567.92493676308,9599.894
57983,0.6632306,9568.082613055649,9600.052
57984,0.6618127,9568.245155900457,9600.215
57985,0.6616506,9568.402832193027,9600.373
57986,0.6616506,9568.566348348284,9600.537
57987,0.6681866,9568.724024640853,9600.695
57988,0.6681866,9568.880727622975,9600.853
57989,0.6719037,9569.044243778231,9601.017
57990,0.67444134,9569.2019200708,9601.175
57991,0.67444134,9569.359596363369,9601.333
57992,0.67444134,9569.522139208178,9601.496
57993,0.67444134,9569.679815500747,9601.654
57994,0.6813563,9569.842358345555,9601.817
57995,0.6813563,9570.000034638126,9601.976
57996,0.68252635,9570.157710930695,9602.134
57997,0.68252635,9570.320253775502,9602.297
57998,0.6825723,9570.477930068071,9602.455
57999,0.6809529,9570.635606360642,9602.613
58000,0.6809529,9570.799122515898,9602.777
58001,0.6790304,9570.956798808467,9602.936
58002,0.6790304,9571.119341653277,9603.099
58003,0.67959166,9571.277017945846,9603.257
58004,0.68207794,9571.434694238415,9603.415
58005,0.68207794,9571.597237083222,9603.578
58006,0.68207794,9571.754913375793,9603.736
58007,0.68207794,9571.912589668362,9603.895
58008,0.6802752,9572.07513251317,9604.058
58009,0.6802752,9572.23280880574,9604.216
58010,0.6803417,9572.396324960997,9604.38
58011,0.6803417,9572.554001253566,9604.538
58012,0.6815844,9572.711677546135,9604.696
58013,0.6816459,9572.874220390944,9604.859
58014,0.67845905,9573.031896683513,9605.018
58015,0.67445767,9573.19443952832,9605.181
58016,0.672862,9573.352115820891,9605.339
58017,0.67170346,9573.50979211346,9605.497
58018,0.67170346,9573.673308268717,9605.661
58019,0.67170346,9573.830984561286,9605.819
58020,0.67170346,9573.988660853855,9605.978
58021,0.67170346,9574.151203698664,9606.141
58022,0.6691358,9574.308879991233,9606.299
58023,0.6652228,9574.47239614649,9606.463
58024,0.66400516,9574.630072439058,9606.621
58025,0.66400516,9574.787748731627,9606.779
58026,0.6632989,9574.950291576437,9606.942
58027,0.6632989,9575.107967869006,9607.101
58028,0.6667675,9575.265644161575,9607.259
58029,0.6692998,9575.429160316831,9607.423
58030,0.6676609,9575.586836609402,9607.581
58031,0.6609773,9575.74937945421,9607.744
58032,0.6609773,9575.907055746778,9607.902
58033,0.6609773,9576.06473203935,9608.061
58034,0.6609773,9576.228248194606,9608.225
58035,0.66371554,9576.385924487175,9608.383
58036,0.66371554,9576.543600779743,9608.541
58037,0.6665809,9576.706143624553,9608.704
58038,0.66868126,9576.863819917122,9608.862
58039,0.66868126,9577.027336072379,9609.026
58040,0.6690936,9577.185012364947,9609.185
58041,0.6690936,9577.342688657516,9609.343
58042,0.6679026,9577.505231502326,9609.506
58043,0.66983545,9577.662907794895,9609.664
58044,0.6696275,9577.826423950151,9609.828
58045,0.6754432,9577.98410024272,9609.986
58046,0.6754432,9578.141776535289,9610.145
58047,0.6754432,9578.304319380099,9610.308
58048,0.6754432,9578.461995672667,9610.466
58049,0.677098,9578.619671965236,9610.624
58050,0.677098,9578.783188120493,9610.788
58051,0.6770183,9578.940864413064,9610.946
58052,0.67710465,9579.10438056832,9611.11
58053,0.6760942,9579.262056860889,9611.269
58054,0.6797027,9579.419733153458,9611.427
58055,0.6797027,9579.582275998268,9611.59
58056,0.6800034,9579.739952290836,9611.748
58057,0.6800034,9579.897628583405,9611.906
58058,0.68390274,9580.061144738662,9612.07
58059,0.68499154,9580.21882103123,9612.229
58060,0.68499154,9580.382337186487,9612.393
58061,0.68499154,9580.540013479058,9612.551
58062,0.68499154,9580.697689771627,9612.709
58063,0.67975205,9580.860232616435,9612.872
58064,0.67975205,9581.017908909005,9613.03
58065,0.6794509,9581.176558512021,9613.189
58066,0.6794509,9581.33910135683,9613.353
58067,0.6783601,9581.4967776494,9613.511
58068,0.67489815,9581.660293804656,9613.675
58069,0.67489815,9581.817970097225,9613.833
58070,0.6737194,9581.975646389794,9613.991
58071,0.6737194,9582.13916254505,9614.155
58072,0.67612225,9582.296838837621,9614.313
58073,0.6741234,9582.459381682429,9614.477
58074,0.6741234,9582.617057974998,9614.635
58075,0.6741234,9582.774734267568,9614.793
58076,0.6741234,9582.938250422825,9614.957
58077,0.67921656,9583.095926715394,9615.115
58078,0.67921656,9583.253603007963,9615.273
58079,0.6776405,9583.41711916322,9615.4375
58080,0.6776405,9583.574795455788,9615.596
58081,0.6781938,9583.738311611045,9615.76
58082,0.6785013,9583.895987903616,9615.918
58083,0.67895395,9584.053664196184,9616.076
58084,0.67986083,9584.217180351441,9616.24
58085,0.67924535,9584.37485664401,9616.398
58086,0.6748883,9584.532532936579,9616.557
58087,0.6748883,9584.696049091835,9616.721
58088,0.6748883,9584.853725384404,9616.879
58089,0.6748883,9585.016268229214,9617.042
58090,0.6748883,9585.173944521783,9617.2
58091,0.6745445,9585.3325941248,9617.359
58092,0.67464834,9585.495136969608,9617.522
58093,0.675774,9585.652813262179,9617.681
58094,0.675774,9585.816329417436,9617.845
58095,0.67813325,9585.974005710004,9618.003
58096,0.67813325,9586.131682002573,9618.161
58097,0.6767884,9586.29519815783,9618.325
58098,0.6782025,9586.452874450399,9618.483
58099,0.6769895,9586.611524053416,9618.643
58100,0.6831565,9586.774066898226,9618.806
58101,0.6831565,9586.931743190795,9618.964
58102,0.6831565,9587.095259346052,9619.128
58103,0.6831565,9587.25293563862,9619.286
58104,0.6803207,9587.41061193119,9619.444
58105,0.6803207,9587.574128086446,9619.608
58106,0.68321913,9587.731804379015,9619.767
58107,0.6856288,9587.890453982032,9619.926
58108,0.6856288,9588.052996826842,9620.089
58109,0.6848135,9588.21067311941,9620.247
58110,0.6848135,9588.374189274668,9620.411
58111,0.681488,9588.531865567236,9620.569
58112,0.6798275,9588.690515170254,9620.729
58113,0.6684688,9588.853058015062,9620.892
58114,0.66710556,9589.010734307632,9621.05
58115,0.66710556,9589.169383910648,9621.209
58116,0.66710556,9589.331926755458,9621.372
58117,0.66710556,9589.490576358476,9621.531
58118,0.6655553,9589.653119203283,9621.694
58119,0.6655553,9589.811768806301,9621.854
58120,0.65993756,9589.96944509887,9622.012
58121,0.65681815,9590.132961254127,9622.176
58122,0.6535723,9590.290637546696,9622.334
58123,0.6526751,9590.454153701952,9622.498
58124,0.6526751,9590.611829994521,9622.656
58125,0.65689176,9590.769506287092,9622.814
58126,0.65689176,9590.933022442348,9622.979
58127,0.65854514,9591.090698734917,9623.137
58128,0.6622253,9591.248375027486,9623.295
58129,0.6622253,9591.411891182743,9623.459
58130,0.6622253,9591.569567475311,9623.617
58131,0.6622253,9591.733083630568,9623.781
58132,0.6615547,9591.890759923139,9623.939
58133,0.6615547,9592.049409526155,9624.099
58134,0.6652947,9592.211952370964,9624.262
58135,0.6652947,9592.370601973982,9624.421
58136,0.66748244,9592.52827826655,9624.579
58137,0.66775274,9592.691794421808,9624.743
58138,0.66775274,9592.849470714376,9624.901
58139,0.6669942,9593.012986869633,9625.065
58140,0.6669942,9593.170663162202,9625.224
58141,0.67306876,9593.32833945477,9625.382
58142,0.66957337,9593.49185561003,9625.546
58143,0.66957337,9593.650505213045,9625.705
58144,0.66957337,9593.808181505614,9625.863
58145,0.66957337,9593.97169766087,9626.027
58146,0.6693397,9594.129373953441,9626.186
58147,0.6693397,9594.292890108698,9626.35
58148,0.66790164,9594.450566401267,9626.508
58149,0.66790164,9594.608242693836,9626.666
58150,0.66826457,9594.771758849092,9626.83
58151,0.6682802,9594.93040845211,9626.989
58152,0.6673103,9595.092951296918,9627.152
58153,0.66543853,9595.251600899936,9627.312
58154,0.66280836,9595.409277192504,9627.47
58155,0.6620407,9595.572793347761,9627.634
58156,0.659209,9595.73046964033,9627.792
58157,0.659209,9595.889119243348,9627.951
58158,0.659209,9596.051662088157,9628.114
58159,0.659209,9596.210311691173,9628.273
58160,0.66135675,9596.37382784643,9628.4375
58161,0.6607392,9596.531504139,9628.596
58162,0.65888214,9596.68918043157,9628.754
58163,0.65888214,9596.852696586826,9628.918
58164,0.65691257,9597.010372879395,9629.076
58165,0.65691257,9597.169022482412,9629.235
58166,0.6560464,9597.33253863767,9629.399
58167,0.65649885,9597.490214930238,9629.558
58168,0.6587746,9597.653731085495,9629.722
58169,0.6611111,9597.811407378063,9629.88
58170,0.6611111,9597.970056981081,9630.039
58171,0.6611111,9598.133573136338,9630.203
58172,0.6611111,9598.291249428907,9630.361
58173,0.66354305,9598.448925721475,9630.52
58174,0.66354305,9598.612441876732,9630.684
58175,0.66404486,9598.77109147975,9630.843
58176,0.66479653,9598.93363432456,9631.006
58177,0.66479653,9599.092283927575,9631.165
58178,0.6670783,9599.249960220146,9631.323
58179,0.6670783,9599.413476375403,9631.487
58180,0.66814625,9599.572125978419,9631.646
58181,0.6698838,9599.734668823228,9631.81
58182,0.67188686,9599.893318426246,9631.969
58183,0.67414784,9600.050994718815,9632.127
58184,0.67414784,9600.214510874071,9632.291
58185,0.67414784,9600.373160477087,9632.45
58186,0.67414784,9600.530836769658,9632.608
58187,0.67228365,9600.694352924915,9632.772
58188,0.67228365,9600.852029217484,9632.931
58189,0.6713956,9601.01554537274,9633.095
58190,0.67201155,9601.174194975758,9633.254
58191,0.67179525,9601.331871268327,9633.412
58192,0.6730724,9601.495387423583,9633.576
58193,0.6730724,9601.653063716152,9633.734
58194,0.67408854,9601.81171331917,9633.894
58195,0.67408854,9601.975229474427,9634.058
58196,0.67614585,9602.132905766995,9634.216
58197,0.67227566,9602.296421922252,9634.38
58198,0.67227566,9602.45507152527,9634.539
58199,0.67227566,9602.612747817839,9634.697
58200,0.67227566,9602.776263973095,9634.861
58201,0.6719863,9602.934913576113,9635.0205
58202,0.6719863,9603.097456420921,9635.184
58203,0.67464256,9603.256106023939,9635.343
58204,0.67464256,9603.413782316507,9635.501
58205,0.6741129,9603.577298471764,9635.665
58206,0.674928,9603.735948074782,9635.824
58207,0.674928,9603.89362436735,9635.982
58208,0.66983014,9604.057140522607,9636.146
58209,0.66983014,9604.215790125625,9636.306
58210,0.66442853,9604.379306280882,9636.47
58211,0.6642441,9604.53698257345,9636.628
58212,0.6642441,9604.695632176468,9636.787
58213,0.6642441,9604.859148331725,9636.951
58214,0.6642441,9605.016824624294,9637.109
58215,0.6667401,9605.175474227311,9637.269
58216,0.6667401,9605.338990382568,9637.433
58217,0.66290647,9605.496666675137,9637.591
58218,0.66290647,9605.660182830394,9637.755
58219,0.6626709,9605.818832433411,9637.914
58220,0.6602326,9605.97650872598,9638.072
58221,0.6602326,9606.140024881237,9638.236
58222,0.6630811,9606.298674484255,9638.3955
58223,0.66479635,9606.456350776823,9638.554
58224,0.6654862,9606.61986693208,9638.718
58225,0.66490215,9606.778516535096,9638.877
58226,0.66490215,9606.942032690355,9639.041
58227,0.66490215,9607.099708982923,9639.199
58228,0.66490215,9607.25835858594,9639.358
58229,0.65982205,9607.421874741196,9639.522
58230,0.65982205,9607.580524344214,9639.682
58231,0.6600355,9607.74404049947,9639.846
58232,0.6600355,9607.90171679204,9640.004
58233,0.6600297,9608.060366395057,9640.163
58234,0.65886474,9608.223882550314,9640.327
58235,0.6595138,9608.381558842882,9640.485
58236,0.6614937,9608.5402084459,9640.645
58237,0.6589944,9608.703724601157,9640.809
58238,0.6642625,9608.861400893726,9640.967
58239,0.6642625,9609.024917048982,9641.131
58240,0.6642625,9609.183566652,9641.29
58241,0.6642625,9609.342216255018,9641.449
58242,0.6691234,9609.505732410275,9641.613
58243,0.6691234,9609.663408702843,9641.771
58244,0.67251503,9609.822058305861,9641.931
58245,0.6724748,9609.985574461118,9642.095
58246,0.6724748,9610.144224064134,9642.254
58247,0.6769676,9610.30774021939,9642.418
58248,0.6769676,9610.465416511961,9642.576
58249,0.67645496,9610.624066114977,9642.735
58250,0.6741704,9610.787582270234,9642.899
58251,0.6735007,9610.945258562802,9643.058
58252,0.6741829,9611.10390816582,9643.217
58253,0.6741829,9611.267424321077,9643.381
58254,0.6741829,9611.426073924094,9643.54
58255,0.6741829,9611.589590079351,9643.704
58256,0.6729728,9611.74726637192,9643.862
58257,0.6729728,9611.905915974938,9644.021
58258,0.6717114,9612.069432130194,9644.186
58259,0.6722602,9612.22808173321,9644.345
58260,0.6725158,9612.391597888469,9644.509
58261,0.6748793,9612.550247491485,9644.668
58262,0.6748793,9612.707923784053,9644.826
58263,0.6731878,9612.87143993931,9644.99
58264,0.6731878,9613.030089542328,9645.149
58265,0.67639405,9613.188739145346,9645.309
58266,0.67499495,9613.352255300602,9645.473
58267,0.67499495,9613.509931593171,9645.631
58268,0.67499495,9613.673447748428,9645.795
58269,0.67499495,9613.832097351446,9645.954
58270,0.6694719,9613.990746954461,9646.113
58271,0.6694719,9614.15426310972,9646.277
58272,0.6651079,9614.312912712736,9646.437
58273,0.6651079,9614.470589005305,9646.595
58274,0.6654517,9614.634105160561,9646.759
58275,0.66083497,9614.792754763579,9646.918
58276,0.66083497,9614.956270918836,9647.082
58277,0.6660416,9615.114920521853,9647.241
58278,0.6660416,9615.273570124871,9647.4
58279,0.6630318,9615.437086280128,9647.564
58280,0.66423106,9615.594762572697,9647.723
58281,0.66423106,9615.753412175713,9647.882
58282,0.66423106,9615.916928330971,9648.046
58283,0.66423106,9616.075577933987,9648.205
58284,0.6661552,9616.239094089244,9648.369
58285,0.6661552,9616.397743692261,9648.528
58286,0.67009014,9616.55639329528,9648.6875
58287,0.67009014,9616.719909450536,9648.852
58288,0.669954,9616.877585743105,9649.01
58289,0.665284,9617.042075208808,9649.175
58290,0.665284,9617.199751501379,9649.333
58291,0.66348785,9617.358401104395,9649.492
58292,0.66348785,9617.521917259652,9649.656
58293,0.6632224,9617.68056686267,9649.815
58294,0.66542417,9617.839216465687,9649.975
58295,0.66542417,9618.002732620944,9650.139
58296,0.66542417,9618.16138222396,9650.298
58297,0.66542417,9618.324898379216,9650.462
58298,0.67298996,9618.483547982234,9650.621
58299,0.67298996,9618.641224274803,9650.779
58300,0.6706861,9618.80474043006,9650.943
58301,0.6706861,9618.963390033077,9651.103
58302,0.67112315,9619.122039636095,9651.262
58303,0.6780441,9619.285555791352,9651.426
58304,0.6763603,9619.444205394368,9651.585
58305,0.673313,9619.607721549626,9651.749
58306,0.675446,9619.766371152642,9651.908
58307,0.6734397,9619.92502075566,9652.067
58308,0.6734397,9620.088536910916,9652.231
58309,0.6734397,9620.247186513934,9652.391
58310,0.6734397,9620.41070266919,9652.555
58311,0.6681468,9620.569352272207,9652.714
58312,0.6681468,9620.727028564777,9652.872
